Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Class
T43366,2023-13-01,C012,Coffee Machine,5.0,0.0,PayPal ,complete,0
T97088,2022-06-18,C3309,Coffee Machine,10.0,0.0,PayPal,Pending,0
T24627,0,C4249,Laptop,5.0,407.67394957329,creditcard,completed,0
T61815,2023-13-01,C745,Laptop,811.0,0.0,PayPal ,Completed,1
T69756,2023-08-22,C473,Tablet,-3.0,0.0,credit card,Failed,1
T11931,2025-02-30,C866,Coffee Machine,493.0,0.0,Cash,complete,0
T16161,2025-02-30,C2595,Headphones,-7.0,432.5132821661541,PayPal,Pending,0
T47440,2023-13-01,C4815,Coffee Machine,283.0,0.0,credit card,Pending,0
T34606,2022-06-07,C3440,Coffee Machine,-7.0,389.9602138819587,creditcard,complete,0
T14107,2023-13-01,0,Coffee Machine,-8.0,57.14193668204224,PayPal,completed,0
T90651,2025-02-30,0,Headphones,959.0,650.7841050674369,PayPal ,complete,1
T98435,2025-02-30,C3647,Laptop,513.0,0.0,credit card,complete,0
T17503,2025-02-30,C2255,Laptop,-4.0,687.2323562626786,PayPal,Completed,0
T63486,2023-13-01,C4471,Smartphone,6.0,774.6799039267382,creditcard,Pending,0
T33076,2023-13-01,C4609,Laptop,-3.0,111.0657874687654,PayPal ,Pending,0
T79809,2023-13-01,C3240,Laptop,985.0,170.92309331531897,Credit Card,0,1
T90791,2022-03-22,C3081,Coffee Machine,-3.0,0.0,creditcard,Pending,0
T93365,2025-02-30,C2062,Coffee Machine,1000.0,552.7926807667975,pay pal,completed,1
T18293,2023-13-01,C3148,Tablet,-10.0,422.41702779503726,pay pal,0,0
T43850,2021-04-02,C495,Tablet,282.0,881.6373268629824,PayPal ,0,1
T35068,2024-09-27,C4642,Laptop,347.0,580.1780931247488,PayPal,Completed,0
T61393,2023-13-01,C3540,Smartphone,10.0,432.82281754116025,Credit Card,complete,0
T27382,2020-08-26,C2897,Coffee Machine,113.0,668.3538490395606,Credit Card,Completed,0
T85414,2025-02-30,0,Tablet,0.0,949.135691666887,pay pal,Failed,1
T13798,2020-10-16,C4879,Headphones,461.0,0.0,Cash,Completed,0
T1729,2024-03-15,0,Tablet,525.0,948.8458134314916,creditcard,0,1
T66101,2023-02-07,C4650,Headphones,5.0,226.6207631905031,PayPal,Failed,1
T7678,2024-05-27,C930,Laptop,929.0,979.1249670243724,Cash,complete,1
T73315,2023-13-01,C190,Tablet,-10.0,0.0,pay pal,0,0
T69696,2025-02-30,C3150,Smartphone,-3.0,0.0,Credit Card,complete,0
T5439,2025-02-30,C2057,Laptop,10.0,0.0,credit card,Completed,0
T73381,2022-04-08,C2989,Cof,5.0,824.6035046939865,Credit Card,complete,0
T34591,2023-13-01,C702,Headphones,-8.0,852.7770295427314,PayPal,complete,0
T8453,2023-13-01,C2138,Headphones,712.0,958.5225352717785,Cash,0,1
T6235,2024-09-25,C4494,Tablet,749.0,288.16101758535115,creditcard,completed,1
0,2020-03-02,C572,Smartphone,-10.0,0.0,PayPal,complete,0
T44069,2023-13-01,C933,Coffee Machine,-4.0,842.09,Cash,Failed,1
T73662,2021-10-05,C2773,Laptop,-10.0,679.8419503956545,credit card,complete,0
T18242,2025-02-30,C2532,Coffee Machine,5.0,0.0,PayPal ,Pending,0
T72560,2023-12-21,C504,Smartphone,-4.0,86.66155054806381,PayPal,0,0
T11373,2025-02-30,C4549,Laptop,7.0,485.2795580152289,PayPal,complete,0
T53068,2021-08-04,C3889,Coffee Machine,6.0,423.22768484088704,creditcard,Completed,0
T54397,2023-13-01,C1061,Coffee Machine,-4.0,802.0842873035903,PayPal ,Completed,0
T60744,2025-02-30,0,Laptop,9.0,605.5168352371451,pay pal,Completed,0
T4233,2021-09-15,C4455,Headphones,-9.0,0.0,PayPal,0,0
T66150,2024-03-24,C3817,Headphones,6.0,77.39151793213237,PayPal,0,0
T0227,2023-13-01,C4300,Laptop,0.0,150.3078075240669,Credit Card,Failed,1
T38051,2023-13-01,C1590,Table,534.0,962.0722072943836,Credit Card,Completed,1
T75831,2023-13-01,C4216,Headphones,10.0,577.39,PayPal ,Completed,0
T11713,2025-02-30,C1611,Smartphone,-1.0,471.9069984369273,credit card,Failed,1
T89799,2023-13-01,C4355,Tablet,-10.0,0.0,creditcard,Failed,1
T84722,2022-05-13,C3806,Coffee Machine,785.0,0.0,Cash,Failed,1
T11651,2025-01-03,C4156,Coffee Machine,253.0,0.0,credit card,completed,0
T63793,2025-02-30,C3554,Laptop,341.0,682.1593086164459,pay pal,completed,0
T18332,2023-13-01,C631,Table,-7.0,0.0,Cash,Completed,0
T59465,0,C2293,Laptop,204.0,372.8496235764694,Cash,0,0
T31839,2020-05-22,C2778,Smartphone,6.0,0.0,Credit Card,Failed,1
T35888,2020-02-11,C3335,Laptop,6.0,0.0,Credit Card,Failed,1
T70558,2021-05-13,C4620,Headphones,4.0,196.47471924040903,PayPal,Pending,0
T68842,2023-13-01,C1611,Headphones,854.0,917.7516303160402,credit card,complete,1
T44300,2023-13-01,C4141,Smartphone,-8.0,0.0,pay pal,Pending,0
T39432,2025-02-30,0,Tablet,2.0,485.5376965737546,PayPal,Pending,0
T71758,2023-13-01,C3000,Laptop,-3.0,177.20955822548297,credit card,complete,0
T51267,2025-02-30,C2766,Lapto,6.0,0.0,Cash,complete,0
T49809,2023-13-01,C1206,Coffee Machi,-10.0,652.9777454574562,creditcard,0,0
T86689,2025-02-30,0,Laptop,-2.0,493.2493464777417,Credit Card,0,0
T61005,2023-06-16,C3699,Smartphone,289.0,506.9788076317012,Credit Card,Completed,0
T60771,2023-13-01,C4432,Laptop,-4.0,60.118378730888914,credit card,Completed,0
T0088,2025-02-30,C4004,Headphones,9.0,380.99749854004233,PayPal,complete,0
T77204,2025-02-30,C124,Tablet,313.0,662.2379384443303,PayPal,0,0
T51988,2023-13-01,C1227,Laptop,855.0,934.1707692403488,PayPal,0,1
T82150,2025-02-30,C566,Smartphone,343.0,0.0,Cash,0,0
T43734,0,C3414,Coffee Mach,500.0,956.3021893445248,PayPal,0,1
T95182,2023-13-01,C4776,Laptop,10.0,122.9560441120966,creditcard,complete,0
T88477,2020-07-23,C806,Coffee Machine,-8.0,754.3039351577814,pay pal,Pending,0
T62006,2024-08-23,C2646,Smartphone,-2.0,658.4126337298612,Cash,complete,0
T30884,2023-01-09,C758,Coffee Machine,0.0,977.54,credit card,Failed,1
T50767,0,C4359,Tablet,-1.0,319.31879434411167,credit card,Failed,1
0,2025-02-30,C638,Headphones,-4.0,0.0,Cash,complete,0
T12751,2025-02-30,C2344,Smartphone,6.0,679.4238294213385,credit card,Pending,0
T36507,2023-13-01,C2066,Smartphone,-7.0,884.5169372204763,PayPal,completed,1
T9938,2025-02-30,C1371,Smartphone,-3.0,236.11521017343503,Cash,Failed,1
T18374,2023-13-01,C4124,Tablet,7.0,0.0,PayPal,Pending,0
0,2023-09-02,C3862,Headphones,9.0,364.5034353137789,PayPal ,completed,0
T90730,0,C998,H,-6.0,79.04699253044024,Cash,completed,0
T12397,2023-13-01,C4687,Laptop,-10.0,318.3864391305981,pay pal,Failed,1
T94922,0,0,Laptop,-2.0,0.0,PayPal ,Failed,1
T33802,2024-01-05,C3707,Tablet,9.0,318.697391337906,Cash,complete,0
T1231,0,C4521,Coffee Machine,2.0,429.58278697873664,Cash,Completed,0
T20335,2023-13-01,C4044,Tablet,-10.0,0.0,Cash,complete,0
T78044,0,C309,Tablet,-3.0,0.0,credit card,Completed,0
T40351,2023-13-01,C1062,Coffee Machine,-8.0,0.0,PayPal ,Completed,0
T50863,2025-01-21,C791,Smartphone,-4.0,457.8110723588889,Cash,complete,0
T65410,2023-13-01,C3057,Coffee,-5.0,0.0,creditcard,complete,0
T98466,2021-03-05,C4761,Headphones,514.0,0.0,creditcard,Completed,0
T83943,2020-09-29,C940,Coffee Machine,-7.0,747.3260255934454,PayPal,Pending,0
T35641,2020-09-11,C3973,Headphones,297.0,0.0,creditcard,complete,0
T76610,2022-06-01,C074,Coffee Machine,10.0,0.0,credit card,completed,0
T1046,2025-02-30,C4924,Tablet,6.0,0.0,Credit Card,completed,0
T97796,2024-11-19,C4111,Headphones,771.0,0.0,Cash,Failed,1
T5938,2022-07-23,C758,Smartphone,427.0,0.0,Credit Card,Failed,1
T57688,2025-02-30,C2997,Headphones,-2.0,55.67586583691855,Credit Card,Failed,1
T7896,2022-09-01,C406,Laptop,-2.0,0.0,creditcard,complete,0
T87485,2024-10-29,C4138,Headph,-3.0,91.0729838927191,credit card,completed,0
T17571,2022-06-01,C3753,Headphones,237.0,462.5039070274047,Cash,Completed,0
T53065,2023-13-01,C1765,Smartphone,10.0,109.8768670068898,PayPal ,Pending,0
T11142,2023-13-01,C4990,Tablet,931.0,917.4053770215152,credit card,0,1
T96937,2022-08-20,C1364,Laptop,3.0,267.0845720607373,PayPal,complete,0
T50491,2023-13-01,C034,La,-6.0,688.9015371711926,Credit Card,Failed,1
T33223,2025-01-09,C4586,Coffee Machine,8.0,701.0150083505669,Credit Card,Completed,0
T82507,2023-13-01,C3908,La,-9.0,341.19,PayPal,completed,0
T36297,0,C3779,Laptop,-3.0,700.6689752630976,creditcard,completed,0
T67925,2021-12-17,C1606,Laptop,4.0,0.0,Credit Card,Pending,0
T94405,2024-09-09,C4469,Headphones,0.0,218.4356363725892,Credit Card,Completed,0
T84993,2021-03-20,C4860,Smartphone,10.0,728.4031718177316,PayPal,Completed,0
T62123,2023-13-01,0,Coffee Machine,922.0,139.1212784195499,Cash,complete,1
T65744,2023-13-01,C4503,Tablet,-4.0,171.05598948247655,PayPal,0,0
T40247,2025-02-30,C3453,Coffee Machine,-6.0,0.0,PayPal ,Failed,1
T16362,2023-13-01,C1780,Laptop,0.0,119.1234024393467,credit card,complete,0
T55939,0,C4518,Tablet,2.0,0.0,Cash,completed,0
T28675,2024-12-07,0,Smart,1.0,50.19396877561835,Cash,Completed,0
T23958,2025-02-30,C2973,Headphones,218.0,429.909487435206,pay pal,completed,0
T7859,2023-13-01,C4537,Headphones,-4.0,611.2144563376576,pay pal,Pending,0
T94213,2023-04-01,C3129,Smartphone,-9.0,704.934676483371,Cash,completed,0
T63352,2025-02-30,C304,Laptop,987.0,946.2629613799865,PayPal ,0,1
T50199,0,C3760,Headphones,-3.0,0.0,PayPal,Pending,0
T55239,2025-02-30,C3700,Smartphone,666.0,0.0,creditcard,Pending,0
T98341,2023-13-01,C3530,Smartphone,-2.0,0.0,Cash,completed,0
T13706,2022-01-13,C3185,Coffee Machine,934.0,499.3116191294668,Credit Card,Completed,1
T13580,2023-09-18,C3556,Smartphone,-10.0,57.93605560121284,creditcard,completed,0
T34571,2023-13-01,C2774,Headphones,-7.0,670.1900422841961,Cash,completed,0
T93622,2025-02-30,C3590,Sma,0.0,0.0,Credit Card,Completed,0
T2105,2025-02-30,C2923,Tablet,-3.0,852.6626030202351,pay pal,Failed,1
T74361,2025-02-30,C3550,Tablet,-9.0,0.0,credit card,Pending,0
T85889,2021-04-19,C3592,Tablet,105.0,805.238447333375,Credit Card,complete,0
T99907,2023-13-01,C2546,Coffee Machine,805.0,944.383294683308,PayPal ,Pending,1
T56430,0,C2061,Coffee Machine,10.0,0.0,Credit Card,0,0
T86503,2025-02-30,0,Tablet,500.0,272.0202988031226,Cash,Completed,0
T12470,2023-13-01,C2167,Laptop,9.0,198.2020122193903,Credit Card,completed,0
T14779,2024-06-13,C1539,Coffee Machine,8.0,0.0,creditcard,Failed,1
T27544,2023-13-01,C3366,Tablet,787.0,0.0,PayPal,Completed,1
T97977,2025-02-30,C3282,Smartphone,482.0,164.62,Credit Card,Completed,0
T46123,2023-13-01,C2121,Laptop,104.0,706.28,Credit Card,0,0
T49369,2023-13-01,C1582,Sm,10.0,719.3404491062922,pay pal,completed,0
T1333,2020-01-03,C4647,Tablet,8.0,150.23870023433687,credit card,completed,0
T2361,2025-02-30,C4593,Coffee Machine,414.0,321.5412799237952,PayPal,Failed,1
T82418,2025-02-30,C1281,Coffee Machine,1.0,736.4042939987555,creditcard,completed,0
T45149,2025-02-30,C1862,Tablet,419.0,66.01317212147671,PayPal,Pending,0
T7842,2025-02-30,0,Laptop,723.0,646.1178994411694,Cash,Pending,1
T86291,2025-02-30,C4702,Tablet,-6.0,544.359770762859,Credit Card,Pending,0
T36035,2023-13-01,C1454,Coffee Machine,6.0,0.0,credit card,completed,0
T18146,2025-02-30,C866,Tablet,7.0,709.4531011328934,Credit Card,complete,0
T70746,2023-13-01,C2681,Headphones,-6.0,791.9053009053088,PayPal,completed,0
T78804,0,C1224,Coffee Machine,476.0,0.0,credit card,complete,0
0,2022-04-17,C1079,Headphones,8.0,0.0,creditcard,Pending,0
T52491,2021-11-05,C2556,Coffee Machine,-7.0,0.0,credit card,Failed,1
T88895,2025-02-30,C2871,S,452.0,0.0,creditcard,Pending,0
T59269,2023-13-01,C2553,Laptop,-2.0,339.87338589793194,PayPal ,completed,0
T19663,2025-02-30,C127,Coffee Machine,7.0,499.4050243002749,pay pal,Pending,0
T49826,2025-02-30,C2239,Tablet,874.0,602.9698388086655,PayPal,Completed,1
T1323,2020-08-24,C618,Headphones,-6.0,0.0,credit card,completed,0
T37624,2021-11-26,C4660,Headphones,-7.0,493.8222610203208,credit card,Failed,1
T20087,2025-02-30,C4311,Laptop,-6.0,0.0,PayPal,0,0
T88366,0,C1959,Laptop,10.0,837.5291531082958,creditcard,completed,0
T92896,2022-01-31,C4351,Smartphone,9.0,846.8887771135516,creditcard,Failed,1
T69588,2023-03-19,C2629,Laptop,5.0,623.54,credit card,Pending,0
0,2025-02-30,C2879,Headphones,-1.0,0.0,pay pal,complete,0
T39879,2025-02-30,0,Headphones,4.0,0.0,Cash,Failed,1
T75299,2023-13-01,C762,Smartphone,4.0,391.9252690709827,credit card,Completed,0
T53979,0,C2432,Coffee Machine,-3.0,856.2373576814663,pay pal,completed,0
T49674,2022-08-16,C2087,Laptop,364.0,451.19,PayPal,complete,0
T75962,2025-02-30,C2897,Tab,0.0,511.2777520411147,PayPal,complete,0
T25356,0,C1621,Smartphone,423.0,0.0,Credit Card,complete,0
T27734,2023-13-01,0,Headphones,7.0,782.6263388090331,pay pal,Completed,0
T18006,2023-13-01,C3027,Smartphone,-7.0,354.97,credit card,completed,0
T22673,2023-13-01,C2918,Tablet,114.0,0.0,Credit Card,Pending,0
T50381,2025-02-30,C191,Coffee Machine,-3.0,562.3231893849826,Credit Card,Completed,0
T59039,2023-13-01,C4231,Tablet,677.0,557.9155815567788,pay pal,Failed,1
T43445,2020-08-19,C1379,Laptop,9.0,760.176771387796,pay pal,Pending,0
T2281,2025-02-30,C1424,Tablet,700.0,943.1538746041792,Credit Card,Completed,1
T77965,2025-02-30,C109,Headphones,204.0,791.39,pay pal,completed,0
T96126,2025-02-30,C871,Laptop,6.0,491.8399622159532,Cash,complete,0
T77648,2023-13-01,C3765,He,3.0,703.4047934917932,creditcard,completed,0
T31432,2021-03-23,C3508,Lap,-7.0,569.0025545338651,pay pal,complete,0
0,0,C1654,Headphones,3.0,482.06,Credit Card,Pending,0
T15809,2023-13-01,C1770,Smartphone,0.0,0.0,creditcard,0,0
T85542,2023-13-01,C3415,Laptop,998.0,779.6646590849298,credit card,Failed,1
T15496,2023-13-01,C3843,Headphones,9.0,0.0,Cash,complete,0
T77432,2023-07-19,C080,Tablet,-3.0,81.5681850086566,credit card,Pending,0
T57937,2025-02-30,C2916,Coffee Machine,1.0,338.1535792799132,Cash,complete,0
T18950,2023-13-01,C1796,Smartphone,964.0,0.0,PayPal ,completed,1
T22584,2025-02-30,C3995,Smartp,767.0,460.1077467506787,Cash,completed,1
T6749,2024-03-09,C2171,Tablet,653.0,498.995307379397,PayPal,Completed,0
T80574,0,C1158,Smartphone,4.0,804.8047649699492,Cash,completed,0
T53071,2023-13-01,C4879,Smartphone,-5.0,863.2315539124152,pay pal,Pending,1
T1403,2023-13-01,C661,Headphones,4.0,0.0,PayPal,Failed,1
T37782,2025-02-30,C3918,Coffee Machine,158.0,107.84009107084624,creditcard,Failed,1
T64680,2024-12-08,C2423,Smartphone,9.0,422.0426728570759,Credit Card,completed,0
T79961,2025-02-30,0,Tablet,113.0,66.26811612414156,PayPal ,complete,0
T23788,0,C3918,Tablet,0.0,847.0302322765842,PayPal,0,0
T30419,2023-02-22,C3690,Coffee Machine,1.0,0.0,pay pal,complete,0
T59035,2022-05-13,C4949,Headphones,10.0,0.0,Credit Card,complete,0
T20331,0,C3745,Laptop,257.0,466.97413967492207,pay pal,Completed,0
T95653,2025-02-30,C1351,Headphones,3.0,0.0,PayPal ,Completed,0
T0884,2024-08-24,C2042,Headphones,2.0,0.0,PayPal ,Completed,0
T41516,2023-13-01,C4204,Laptop,5.0,66.65993582020813,Cash,Failed,1
T14039,2025-02-30,C1170,Laptop,701.0,0.0,pay pal,0,0
T44970,2023-12-18,C3652,S,9.0,0.0,PayPal ,Failed,1
T32866,2025-02-30,C3532,Tablet,5.0,347.6198729219732,pay pal,Completed,0
T79369,2023-13-01,C2155,Laptop,10.0,361.6812794960298,credit card,completed,0
T3254,2024-09-04,C841,Smartphone,922.0,765.8673735596567,Credit Card,completed,1
T2938,2025-02-30,C3816,Coffee Machine,8.0,0.0,credit card,Pending,0
T36839,2023-13-01,0,Coffee Machine,741.0,571.1380865785524,PayPal ,Pending,1
T25040,2024-07-17,C419,Tablet,1.0,0.0,Cash,Failed,1
T23395,2023-13-01,C1417,Smartphone,241.0,113.84,Cash,completed,0
T81993,2020-09-04,C1501,Coffe,412.0,0.0,pay pal,completed,0
T56294,2021-10-15,C3514,Headphones,471.0,854.106982943822,Credit Card,Failed,1
T1319,2023-06-13,C1557,T,566.0,0.0,credit card,complete,0
T95285,2024-07-05,C3152,Laptop,-3.0,777.0149853714656,PayPal ,Failed,1
T32593,2025-02-30,C2655,Laptop,4.0,477.60739382397776,pay pal,complete,0
T86254,2022-01-30,C457,Cof,3.0,305.0294286498214,Credit Card,Completed,0
T79995,2023-13-01,C1370,Smartphone,-7.0,508.3153024857477,credit card,completed,0
T63781,2025-02-30,C3519,Smartphone,3.0,997.7668802549111,Credit Card,Failed,1
0,2024-03-01,C3103,Smartphone,10.0,500.1717192599828,PayPal ,0,0
T1350,2025-02-30,C2768,Tablet,415.0,0.0,pay pal,Completed,0
T4791,2023-13-01,C2737,Headphones,2.0,0.0,creditcard,0,0
T96595,2023-13-01,C1953,Headphones,-4.0,0.0,credit card,Pending,0
T87445,2025-02-30,C053,Tablet,646.0,118.6026988324336,PayPal ,Completed,0
T87608,2023-06-03,C1404,Head,-6.0,0.0,credit card,0,0
T84334,2025-02-30,C1500,Coffee Machine,4.0,0.0,PayPal,completed,0
T58135,2022-03-30,C880,Laptop,571.0,535.4696587397154,creditcard,complete,0
T18635,2023-10-24,C3192,Laptop,2.0,440.14916136732654,Cash,Pending,0
T3394,2025-02-30,C483,Headphones,-8.0,366.3849550986324,Credit Card,0,0
T72229,2023-13-01,C1878,S,-2.0,0.0,credit card,0,0
T37588,2023-13-01,C4521,Headphones,-7.0,0.0,PayPal,Completed,0
T11447,2023-13-01,C1023,Tablet,-6.0,139.06478482536738,creditcard,0,0
T92169,2025-02-30,C672,Headphones,-4.0,159.1281564233583,pay pal,completed,0
T33055,2023-13-01,C2458,Coffee Machin,496.0,317.5804965744255,creditcard,completed,0
T93269,0,C2721,Headphones,-8.0,402.042408221056,Credit Card,0,0
T59809,2021-01-13,C1948,Tablet,1.0,0.0,Cash,0,0
T61578,2023-13-01,C2091,Coffee Machine,892.0,0.0,creditcard,Completed,1
T49661,2025-02-30,C4567,Coffee Machine,-9.0,270.54711971574864,PayPal,Failed,1
T11061,2023-13-01,C2386,Headphones,-10.0,447.7139347920108,Cash,Completed,0
T1551,2024-07-27,C4361,Laptop,10.0,417.2736989529272,PayPal ,Completed,0
T80751,2025-02-30,C2333,Coffee Machine,218.0,749.4460098194531,credit card,completed,0
T4511,2025-02-30,C3085,Coffee Machine,5.0,544.77,Credit Card,Pending,0
T26439,2025-02-30,C2296,Tablet,651.0,536.5481540505691,PayPal ,completed,0
T86709,2025-02-30,C4384,Tablet,768.0,0.0,credit card,Failed,1
T83004,2025-02-30,C2292,Headphones,608.0,0.0,credit card,complete,0
T80167,2023-13-01,C057,Tab,0.0,720.91,PayPal ,completed,0
T48079,2025-02-30,C1277,Coffee M,551.0,883.82692187274,pay pal,0,1
T16302,2025-02-30,C3235,Headphones,-6.0,0.0,PayPal,Pending,0
T17495,2025-02-30,0,Coffee Machine,770.0,587.9873793322654,PayPal ,0,1
T85699,2025-02-30,C265,Laptop,4.0,0.0,creditcard,Completed,0
T61706,2025-02-30,C521,Smartphone,1.0,959.184293153522,PayPal ,Completed,1
T49149,2025-02-30,C1452,Coff,10.0,595.3004578273329,PayPal ,complete,0
T70173,2023-13-01,C1055,Coffee Machine,7.0,368.07,creditcard,Completed,0
T96223,2023-13-01,C2487,Smartphone,590.0,606.19,Credit Card,Failed,1
T52413,2025-02-30,C400,Laptop,-1.0,0.0,PayPal,0,0
T97494,2023-10-20,C283,Tablet,651.0,0.0,PayPal,completed,0
T9094,2021-11-16,C4734,Coffee Machine,0.0,57.7881087648137,creditcard,0,0
T6268,2024-05-24,C4460,Laptop,454.0,399.2053835289615,PayPal,Completed,0
T81824,2021-08-08,C2248,Headphones,10.0,704.8392639152987,PayPal ,Pending,0
T40204,2023-13-01,0,Coffee Machine,384.0,675.324640629957,credit card,complete,0
T69326,2025-02-30,C814,Laptop,-7.0,0.0,Cash,complete,0
T57863,2025-02-30,0,Headphone,176.0,199.02,credit card,Pending,0
T52992,2023-13-01,C3657,Coffee Ma,5.0,992.1260570229044,Cash,0,1
T89246,2025-02-30,C2367,Laptop,-1.0,694.4487600163815,pay pal,Pending,0
T26874,2025-02-30,C701,Tablet,1.0,708.6059779923479,creditcard,Pending,0
T62597,2023-13-01,C1586,Laptop,-6.0,0.0,Credit Card,completed,0
T47746,2023-13-01,C1408,Tablet,2.0,0.0,credit card,complete,0
T40991,2022-09-28,C2993,Tablet,633.0,0.0,creditcard,complete,0
T13929,0,0,Coffee Machine,9.0,0.0,pay pal,Pending,0
T94954,2023-13-01,C4386,Smartphone,963.0,676.1895955270819,PayPal,0,1
T18743,2024-07-12,C1871,Coffee Machine,861.0,287.11,pay pal,Pending,1
T1058,2020-10-03,C3055,Smartphone,-6.0,0.0,Credit Card,Pending,0
T4338,2023-13-01,C071,Headphones,136.0,0.0,PayPal,0,0
T34171,2022-09-03,C1319,Laptop,2.0,299.1395203633541,PayPal ,Completed,0
T96506,0,C4654,Sma,397.0,678.3353651029868,creditcard,complete,0
T2030,2023-13-01,C1343,Coffee Machine,649.0,0.0,Credit Card,complete,0
T1431,2025-02-30,C051,Tablet,906.0,87.73718342418974,creditcard,completed,1
T35084,2025-02-30,C923,Coffee Machine,-8.0,958.0813704510332,pay pal,Pending,1
T33932,2023-13-01,C4236,Tablet,-10.0,875.11,Cash,Pending,1
T55376,2025-02-30,C3188,Headphones,-2.0,244.3337659884695,creditcard,0,0
T22825,2023-13-01,C2650,Headphones,10.0,0.0,PayPal,Failed,1
T73647,2025-02-30,C1577,Coffee Machine,0.0,486.9970484124764,pay pal,complete,0
T25270,2020-02-04,0,Coffee Machine,491.0,265.0600044698652,PayPal,Pending,0
T64035,0,C1819,Coffee Machine,-10.0,661.2884602873276,creditcard,completed,0
T14806,2023-13-01,C4450,Coffee Machine,706.0,626.0289838601337,credit card,0,0
T60298,2025-02-30,C2034,Coffee,4.0,0.0,pay pal,0,0
T50079,2025-02-30,C3194,Smartphone,233.0,0.0,credit card,0,0
0,2025-02-30,C2547,Tablet,1.0,832.0181328576693,Credit Card,Failed,1
T0586,2023-13-01,C213,Smartphone,-10.0,0.0,Cash,complete,0
T36905,2023-03-06,C3563,Smartphone,-9.0,0.0,PayPal ,complete,0
T21333,2025-02-30,C038,Tablet,-10.0,303.7847380389412,Cash,Pending,0
T39457,2025-02-30,C4310,Laptop,-3.0,0.0,creditcard,complete,0
T12534,2022-05-08,C135,Headphones,-7.0,654.1980009504077,PayPal,Completed,0
T40816,2025-02-30,C4360,Headphones,690.0,0.0,PayPal,Pending,0
T68317,2023-13-01,C3057,Headphones,-2.0,397.961259113084,PayPal,Failed,1
T42918,2023-13-01,C2416,Laptop,-3.0,198.0741221751466,PayPal,Failed,1
T5216,2023-13-01,C1865,Headphones,-7.0,735.6317762928334,PayPal,0,0
T83013,2024-04-07,C3665,Coffee Machine,-1.0,421.0564359617412,Credit Card,Failed,1
T40200,2023-01-23,C2648,Headphones,-8.0,0.0,Credit Card,Completed,0
T64274,2025-02-30,C4882,Headphones,-9.0,469.3236738268576,PayPal,0,0
0,2025-02-30,C2686,Tablet,353.0,0.0,Credit Card,complete,0
T0834,2023-03-18,C3015,Tablet,-2.0,637.5026061371781,Credit Card,Completed,0
T41273,2023-13-01,C505,Tablet,101.0,0.0,credit card,completed,0
T79343,0,C3138,Laptop,8.0,202.6437696041263,pay pal,Failed,1
T35016,2025-02-30,C1408,Laptop,5.0,218.2542906990897,PayPal,Completed,0
T66703,2023-10-09,C3733,Tablet,4.0,0.0,Cash,Failed,1
T65644,2023-10-18,C2362,Tablet,603.0,179.2877751120009,creditcard,Completed,0
T18486,2023-12-21,C2032,Coffee Machine,-1.0,875.86,PayPal,Pending,1
T33334,2023-13-01,C4289,Smartphone,325.0,742.1158998567641,Cash,0,0
T13552,2023-13-01,C257,Table,173.0,738.1010455673929,PayPal,completed,0
T95261,2025-02-30,C2299,Lapt,-2.0,0.0,creditcard,Pending,0
T17673,2023-13-01,C115,Laptop,2.0,0.0,PayPal,complete,0
